folioviv,foliohog,huespedes,huesp_come,trabaja_do,cuid_perso,lavandero,chofer,cocinero,jardinero,tot_integ,tot_hom,tot_muj
2403438190,1,0, , , , , , , ,4,2,2
2403438201,1,0, , , , , , , ,1,0,1
2403438212,1,0, , , , , , , ,4,3,1
2403438226,1,0, , , , , , , ,3,2,1
2403438230,1,0, , , , , , , ,4,2,2
2403438235,1,0, , , , , , , ,5,2,3
2403455006,1,0, , , , , , , ,4,2,2
2403455018,1,0, , , , , , , ,4,1,3
2403455025,1,0, , , , , , , ,6,2,4
2403455044,1,0, , , , , , , ,4,2,2
2403455057,1,0, , , , , , , ,1,0,1
2403455083,1,0, , , , , , , ,3,1,2
2403455092,1,0, ,2,2,2,2,2,1,2,1,1
2403455097,1,0, , , , , , , ,3,2,1
2403455107,1,0, , , , , , , ,5,3,2
2403455139,1,0, ,1,2,2,2,2,2,4,0,4
2403455151,1,0, , , , , , , ,3,2,1
2403455177,1,0, ,1,2,2,2,2,1,2,1,1
2403455189,1,0, , , , , , , ,1,1,0
2403455234,1,0, , , , , , , ,3,1,2
2403526026,1,0, , , , , , , ,3,1,2
2403526033,1,0, , , , , , , ,2,1,1
2403526041,1,0, , , , , , , ,1,0,1
2403526041,2,0, , , , , , , ,5,3,2
2403526041,3,0, , , , , , , ,4,3,1
2403526055,1,0, , , , , , , ,2,1,1
2403526065,1,0, , , , , , , ,4,3,1
2403526081,1,0, , , , , , , ,2,1,1
2403526081,2,0, , , , , , , ,2,1,1
2403526095,1,0, , , , , , , ,5,3,2
2403526113,1,0, ,1,2,2,2,2,2,5,3,2
2403526126,1,0, , , , , , , ,6,1,5
2403526142,1,0, , , , , , , ,5,2,3
2403526148,1,0, ,1,2,2,2,2,2,3,1,2
2403526148,2,0, ,1,2,2,2,2,2,4,3,1
2403526176,1,0, , , , , , , ,5,3,2
2403526179,1,0, ,1,2,2,2,2,2,7,5,2
2403526206,1,0, ,1,2,2,2,1,2,4,2,2
2403526215,1,0, , , , , , , ,2,1,1
2403526226,1,0, , , , , , , ,3,1,2
2403526236,1,0, , , , , , , ,6,4,2
2403526242,1,0, , , , , , , ,5,2,3
2403553011,1,0, , , , , , , ,6,3,3
2403553020,1,0, , , , , , , ,3,2,1
2403553043,1,0, , , , , , , ,3,2,1
2403553054,1,0, , , , , , , ,3,1,2
2403553074,1,0, , , , , , , ,2,1,1
2403553086,1,0, , , , , , , ,5,2,3
2403553094,1,0, , , , , , , ,4,1,3
2403553109,1,0, , , , , , , ,2,0,2
2403553118,1,0, ,1,2,2,2,2,2,4,2,2
2403553130,1,0, , , , , , , ,5,3,2
2403553141,1,0, ,1,2,2,2,2,2,3,2,1
2403553145,1,0, ,1,2,2,2,2,2,5,4,1
2403553163,1,0, , , , , , , ,5,2,3
2403553173,1,1,1, , , , , , ,5,4,1
2403553191,1,0, , , , , , , ,3,1,2
2403553208,1,0, ,2,1,2,2,2,2,3,2,1
2403560004,1,0, , , , , , , ,7,3,4
2403560021,1,0, , , , , , , ,2,1,1
2403560034,1,0, ,2,2,2,2,2,1,4,1,3
2403560042,1,0, , , , , , , ,2,1,1
2403560056,1,0, , , , , , , ,2,1,1
2403560079,1,0, , , , , , , ,2,1,1
2403560090,1,0, , , , , , , ,2,1,1
2403560098,1,0, , , , , , , ,2,0,2
2403560110,1,0, ,1,2,1,2,2,2,4,2,2
2403560133,1,0, , , , , , , ,4,3,1
2403560141,1,0, , , , , , , ,7,2,5
2403560156,1,0, ,1,2,2,2,2,1,1,1,0
2403560172,1,0, , , , , , , ,2,1,1
2403560181,1,0, , , , , , , ,4,3,1
2403560205,1,0, , , , , , , ,5,2,3
2403560215,1,0, , , , , , , ,2,1,1
2403560235,1,0, , , , , , , ,3,2,1
2403560254,1,0, , , , , , , ,6,2,4
2403560269,1,0, , , , , , , ,3,0,3
2403560273,1,0, , , , , , , ,4,2,2
2403578009,1,0, , , , , , , ,7,3,4
2403578020,1,0, , , , , , , ,4,2,2
2403578032,1,0, , , , , , , ,2,1,1
2403578050,1,0, , , , , , , ,6,3,3
2403578059,1,0, , , , , , , ,5,3,2
2403578069,1,0, , , , , , , ,3,1,2
2403578079,1,0, , , , , , , ,5,2,3
2403578088,1,0, , , , , , , ,5,3,2
2403578097,1,0, , , , , , , ,4,3,1
2403578106,1,0, , , , , , , ,6,3,3
2403578119,1,0, , , , , , , ,8,3,5
2403578133,1,0, , , , , , , ,3,1,2
2403578142,1,0, , , , , , , ,4,2,2
2403578151,1,0, , , , , , , ,4,2,2
2403578155,1,0, , , , , , , ,4,2,2
2403578165,1,0, , , , , , , ,2,0,2
2403578174,1,0, , , , , , , ,4,1,3
2403578174,2,0, , , , , , , ,3,2,1
2403578185,1,0, , , , , , , ,2,1,1
2403578197,1,0, , , , , , , ,1,1,0
2403728006,1,0, , , , , , , ,4,1,3
2403728014,1,0, , , , , , , ,2,1,1
2403728021,1,0, , , , , , , ,3,2,1
2403728026,1,0, , , , , , , ,3,1,2
2403728037,1,0, , , , , , , ,3,1,2
2403728054,1,0, , , , , , , ,2,1,1
2403728063,1,0, , , , , , , ,3,3,0
2403728072,1,0, , , , , , , ,2,1,1
2403728083,1,0, , , , , , , ,6,4,2
2403728093,1,0, , , , , , , ,5,1,4
2403728103,1,0, , , , , , , ,2,1,1
2403728125,1,0, , , , , , , ,4,2,2
2403728133,1,0, ,1,2,2,2,2,2,2,1,1
2403728142,1,0, , , , , , , ,3,2,1
2403728147,1,0, , , , , , , ,3,1,2
2403728173,1,0, , , , , , , ,5,3,2
2403728192,1,0, , , , , , , ,4,1,3
2403803008,1,0, , , , , , , ,2,0,2
2403803051,1,0, , , , , , , ,1,1,0
2403803064,1,0, , , , , , , ,6,4,2
2403803079,1,0, , , , , , , ,4,2,2
2403803093,1,0, ,1,2,2,2,2,2,2,1,1
2403803096,1,0, , , , , , , ,3,1,2
2403803111,1,0, , , , , , , ,2,1,1
2403803123,1,0, , , , , , , ,3,1,2
2403803131,1,0, , , , , , , ,4,2,2
2403803137,1,0, , , , , , , ,6,3,3
2403803173,1,0, , , , , , , ,8,3,5
2403803192,1,0, ,1,2,2,2,2,2,1,1,0
2403803199,1,0, , , , , , , ,4,1,3
2403803209,1,0, , , , , , , ,4,1,3
2403803232,1,0, , , , , , , ,4,1,3
2403803249,1,0, , , , , , , ,6,4,2
2403803262,1,0, , , , , , , ,1,0,1
2403803278,1,0, , , , , , , ,3,2,1
2403804002,1,0, , , , , , , ,2,1,1
2403804011,1,0, , , , , , , ,4,3,1
2403804011,2,0, , , , , , , ,4,3,1
2403804019,1,0, , , , , , , ,3,2,1
2403804030,1,0, , , , , , , ,4,3,1
2403804051,1,0, , , , , , , ,1,1,0
2403804063,1,0, , , , , , , ,5,3,2
2403804078,1,0, ,2,1,2,2,2,2,2,1,1
2403804095,1,0, , , , , , , ,2,1,1
2403804121,1,0, ,1,2,2,2,2,2,2,1,1
2403804144,1,0, , , , , , , ,1,0,1
2403804153,1,0, , , , , , , ,4,2,2
2403804159,1,0, , , , , , , ,6,3,3
2403804179,1,0, , , , , , , ,2,1,1
2403804188,1,0, , , , , , , ,5,2,3
2403804199,1,0, , , , , , , ,6,2,4
2403804208,1,0, , , , , , , ,5,2,3
2403804224,1,0, , , , , , , ,2,1,1
2403804236,1,0, , , , , , , ,3,1,2
2403804241,1,0, , , , , , , ,4,2,2
2403834045,1,0, , , , , , , ,3,2,1
2403834045,2,0, , , , , , , ,4,2,2
2403834089,1,0, , , , , , , ,4,1,3
2403834107,1,0, , , , , , , ,4,2,2
2403835005,1,0, , , , , , , ,5,3,2
2403835068,1,0, , , , , , , ,4,1,3
2403835124,1,0, , , , , , , ,6,3,3
2403835132,1,0, , , , , , , ,4,3,1
2403835138,1,0, , , , , , , ,5,3,2
2403921011,1,0, , , , , , , ,1,1,0
2403921024,1,0, ,1,2,2,2,2,2,3,1,2
2403921027,1,0, , , , , , , ,5,2,3
2403921049,1,0, , , , , , , ,7,2,5
2403921060,1,0, , , , , , , ,1,1,0
2403921090,1,0, , , , , , , ,9,5,4
2403921107,1,0, , , , , , , ,2,1,1
2403921117,1,0, , , , , , , ,4,2,2
2403921129,1,0, , , , , , , ,5,3,2
2403921135,1,0, , , , , , , ,2,1,1
2403921148,1,0, , , , , , , ,3,2,1
2403921185,1,0, , , , , , , ,5,4,1
2403921197,1,0, , , , , , , ,4,1,3
2403921217,1,0, , , , , , , ,4,3,1
2403921230,1,0, , , , , , , ,3,1,2
2403921236,1,0, , , , , , , ,4,2,2
2403921237,1,0, , , , , , , ,2,1,1
2403921244,1,0, , , , , , , ,1,1,0
2403921249,1,0, , , , , , , ,2,0,2
2403921256,1,0, , , , , , , ,3,0,3
2403947004,1,0, , , , , , , ,4,3,1
2403947006,1,0, , , , , , , ,6,3,3
2403947022,1,0, , , , , , , ,3,1,2
2403947051,1,0, , , , , , , ,5,4,1
2403947057,1,0, , , , , , , ,4,2,2
2403947071,1,0, ,1,2,2,2,2,2,4,3,1
2403947075,1,0, ,2,2,2,2,2,1,1,1,0
2403947109,1,0, , , , , , , ,3,0,3
2403947116,1,0, , , , , , , ,6,4,2
2403947144,1,0, , , , , , , ,1,1,0
2403947162,1,0, , , , , , , ,2,0,2
2403947195,1,0, , , , , , , ,2,1,1
2403947231,1,0, , , , , , , ,4,2,2
2403947255,1,0, , , , , , , ,4,1,3
2403947277,1,0, , , , , , , ,6,4,2
2403947296,1,0, , , , , , , ,4,2,2
2403947347,1,0, , , , , , , ,3,1,2
2404049003,1,0, , , , , , , ,4,2,2
2404049016,1,0, , , , , , , ,3,2,1
2404049041,1,0, , , , , , , ,1,0,1
2404049048,1,0, , , , , , , ,5,2,3
2404049059,1,0, , , , , , , ,2,1,1
2404049065,1,0, , , , , , , ,5,1,4
2404049076,1,0, , , , , , , ,2,1,1
2404049076,2,0, , , , , , , ,4,2,2
2404049082,1,0, , , , , , , ,4,2,2
2404049090,1,0, , , , , , , ,5,3,2
2404049101,1,0, , , , , , , ,3,2,1
2404049121,1,0, , , , , , , ,9,6,3
2404049138,1,0, , , , , , , ,4,1,3
2404049158,1,0, , , , , , , ,9,3,6
2404049173,1,0, , , , , , , ,3,2,1
2404049181,1,0, , , , , , , ,6,2,4
2404049189,1,0, , , , , , , ,4,1,3
2404049214,1,0, , , , , , , ,4,2,2
2404049225,1,0, , , , , , , ,5,1,4
2404049241,1,0, , , , , , , ,4,3,1
2404049242,1,0, , , , , , , ,3,2,1
2404089018,1,0, , , , , , , ,2,1,1
2404089027,1,0, , , , , , , ,4,1,3
2404089035,1,0, , , , , , , ,3,2,1
2404089062,1,0, , , , , , , ,4,1,3
2404089092,1,0, , , , , , , ,3,1,2
2404089105,1,0, , , , , , , ,4,2,2
2404089128,1,0, , , , , , , ,4,2,2
2404089149,1,0, , , , , , , ,1,1,0
2404089163,1,0, , , , , , , ,5,2,3
2404089196,1,0, , , , , , , ,1,0,1
2404089209,1,0, , , , , , , ,2,1,1
2404089225,1,0, , , , , , , ,6,1,5
2404089242,1,0, , , , , , , ,6,3,3
2404089255,1,0, , , , , , , ,4,2,2
2404089271,1,0, , , , , , , ,3,1,2
2404089293,1,0, , , , , , , ,1,1,0
2404089303,1,0, , , , , , , ,10,4,6
2404089315,1,0, , , , , , , ,2,1,1
2404089339,1,0, , , , , , , ,4,3,1
2404089343,1,0, , , , , , , ,3,2,1
2404116004,1,0, , , , , , , ,3,2,1
2404116013,1,0, , , , , , , ,3,2,1
2404116013,2,0, , , , , , , ,2,1,1
2404116013,3,0, , , , , , , ,4,2,2
2404116022,1,0, , , , , , , ,3,1,2
2404116034,1,0, , , , , , , ,1,1,0
2404116042,1,0, , , , , , , ,3,0,3
2404116050,1,0, , , , , , , ,5,2,3
2404116060,1,0, , , , , , , ,5,2,3
2404116069,1,0, , , , , , , ,3,0,3
2404116078,1,0, ,2,2,2,2,1,2,4,2,2
2404116094,1,0, , , , , , , ,4,1,3
2404116103,1,0, , , , , , , ,4,2,2
2404116113,1,0, , , , , , , ,5,3,2
2404116122,1,0, , , , , , , ,4,2,2
2404116132,1,0, , , , , , , ,5,1,4
2404116141,1,0, , , , , , , ,4,2,2
2404116149,1,0, , , , , , , ,5,2,3
2404116167,1,0, , , , , , , ,2,1,1
2404116167,2,0, , , , , , , ,1,1,0
2404116167,3,0, , , , , , , ,6,4,2
2404117009,1,0, , , , , , , ,3,1,2
2404117025,1,0, , , , , , , ,3,1,2
2404117031,1,0, , , , , , , ,4,2,2
2404117057,1,0, , , , , , , ,1,1,0
2404117074,1,0, , , , , , , ,2,0,2
2404117086,1,0, , , , , , , ,4,2,2
2404117105,1,0, , , , , , , ,5,2,3
2404117112,1,0, , , , , , , ,2,1,1
2404117141,1,0, , , , , , , ,2,1,1
2404117141,2,0, , , , , , , ,1,0,1
2404117152,1,0, , , , , , , ,5,2,3
2404117179,1,0, , , , , , , ,2,1,1
2404117188,1,0, , , , , , , ,6,2,4
2404117222,1,0, , , , , , , ,4,4,0
2404117233,1,0, , , , , , , ,2,1,1
2404117246,1,0, , , , , , , ,5,3,2
2404175047,1,0, , , , , , , ,2,1,1
2404175105,1,0, , , , , , , ,4,3,1
2404175124,1,0, , , , , , , ,6,3,3
2404175134,1,0, , , , , , , ,1,1,0
2404175160,1,0, , , , , , , ,2,1,1
2404175207,1,0, ,2,2,2,2,2,1,6,3,3
2404175243,1,0, , , , , , , ,3,0,3
2404175290,1,0, , , , , , , ,2,0,2
2404175312,1,0, , , , , , , ,1,0,1
2404175331,1,0, , , , , , , ,2,1,1
2404175343,1,0, , , , , , , ,1,0,1
2404175355,1,0, , , , , , , ,4,2,2
2404175381,1,0, , , , , , , ,2,1,1
2404175403,1,0, , , , , , , ,5,3,2
2460013001,1,0, , , , , , , ,5,3,2
2460013009,1,0, , , , , , , ,7,4,3
2460013021,1,0, , , , , , , ,2,1,1
2460013029,1,0, , , , , , , ,1,1,0
2460013037,1,0, , , , , , , ,1,1,0
2460013044,1,0, , , , , , , ,4,3,1
2460013045,1,0, , , , , , , ,1,0,1
2460013054,1,0, , , , , , , ,4,2,2
2460013067,1,0, , , , , , , ,3,2,1
2460013074,1,0, , , , , , , ,5,2,3
2460013081,1,0, , , , , , , ,3,2,1
2460013092,1,0, , , , , , , ,2,1,1
2460013101,1,0, , , , , , , ,4,2,2
2460013108,1,0, , , , , , , ,2,1,1
2460013129,1,0, , , , , , , ,2,1,1
2460013135,1,0, , , , , , , ,5,2,3
2460013136,1,0, , , , , , , ,2,1,1
2460013139,1,0, , , , , , , ,5,1,4
2460013148,1,0, , , , , , , ,2,1,1
2460013152,1,0, , , , , , , ,3,2,1
2460022007,1,0, , , , , , , ,5,4,1
2460022009,1,0, , , , , , , ,2,1,1
2460022017,1,0, , , , , , , ,1,1,0
2460022030,1,0, , , , , , , ,3,2,1
2460022032,1,0, , , , , , , ,4,3,1
2460022040,1,0, , , , , , , ,2,1,1
2460022056,1,0, , , , , , , ,2,1,1
2460022078,1,0, , , , , , , ,4,1,3
2460022082,1,0, , , , , , , ,2,1,1
2460022092,1,0, , , , , , , ,1,0,1
2460022093,1,0, , , , , , , ,2,0,2
2460022096,1,0, , , , , , , ,3,2,1
2460022102,1,0, , , , , , , ,1,0,1
2460022106,1,0, , , , , , , ,3,1,2
2460022106,2,0, , , , , , , ,5,2,3
2460022113,1,0, , , , , , , ,5,1,4
2460022124,1,0, , , , , , , ,2,1,1
2460022132,1,0, , , , , , , ,4,3,1
2460022133,1,0, , , , , , , ,3,2,1
2460022146,1,0, , , , , , , ,3,1,2
2460022152,1,0, , , , , , , ,5,3,2
2460064006,1,0, ,1,2,2,2,2,2,4,2,2
2460064014,1,0, , , , , , , ,2,1,1
2460064025,1,0, ,1,2,2,2,2,2,5,2,3
2460064033,1,0, , , , , , , ,2,1,1
2460064041,1,0, , , , , , , ,4,3,1
2460064049,1,0, , , , , , , ,6,3,3
2460064058,1,0, , , , , , , ,5,2,3
2460064069,1,0, , , , , , , ,1,1,0
2460064085,1,0, , , , , , , ,2,1,1
2460064093,1,0, , , , , , , ,6,3,3
2460064102,1,0, , , , , , , ,1,1,0
2460064109,1,0, , , , , , , ,2,0,2
2460064118,1,0, , , , , , , ,1,0,1
2460064126,1,0, , , , , , , ,5,3,2
2460064137,1,0, , , , , , , ,1,0,1
2460064143,1,0, , , , , , , ,1,1,0
2460064164,1,0, , , , , , , ,3,0,3
2460074006,1,0, , , , , , , ,4,3,1
2460074022,1,0, , , , , , , ,2,1,1
2460074033,1,0, , , , , , , ,3,1,2
2460074033,2,0, , , , , , , ,3,1,2
2460074042,1,0, , , , , , , ,2,1,1
2460074053,1,0, , , , , , , ,3,1,2
2460074063,1,0, , , , , , , ,4,2,2
2460074075,1,0, , , , , , , ,5,2,3
2460074095,1,0, , , , , , , ,5,1,4
2460074105,1,0, , , , , , , ,5,2,3
2460074118,1,0, , , , , , , ,4,1,3
2460074128,1,0, , , , , , , ,2,1,1
2460074133,1,0, , , , , , , ,1,1,0
2460074143,1,0, , , , , , , ,2,1,1
2460074155,1,0, , , , , , , ,4,3,1
2460074155,2,0, , , , , , , ,2,1,1
2460074178,1,0, , , , , , , ,3,1,2
2460074185,1,0, , , , , , , ,3,1,2
2460074193,1,0, , , , , , , ,7,4,3
2460074208,1,0, , , , , , , ,4,2,2
2460074208,2,0, , , , , , , ,3,1,2
2460081030,1,0, , , , , , , ,4,1,3
2460081070,1,0, , , , , , , ,2,1,1
2460081093,1,0, , , , , , , ,6,4,2
2460081111,1,0, , , , , , , ,2,1,1
2460081117,1,0, , , , , , , ,2,1,1
2460081139,1,0, , , , , , , ,5,3,2
2460081161,1,0, , , , , , , ,3,1,2
2460081181,1,0, , , , , , , ,3,1,2
2460081204,1,0, , , , , , , ,5,1,4
2460081277,1,0, , , , , , , ,1,1,0
2460081290,1,0, , , , , , , ,7,3,4
2460081307,1,0, , , , , , , ,4,1,3
2460081313,1,0, , , , , , , ,2,1,1
2460081332,1,0, , , , , , , ,3,0,3
2460081356,1,0, , , , , , , ,3,2,1
2460081381,1,0, , , , , , , ,4,2,2
2460081391,1,0, ,2,2,2,2,2,1,3,1,2
2460081397,1,0, , , , , , , ,4,3,1
2460107005,1,0, , , , , , , ,5,2,3
2460107007,1,0, , , , , , , ,5,1,4
2460107017,1,0, , , , , , , ,2,1,1
2460107024,1,0, ,2,2,2,2,2,1,3,1,2
2460107024,2,0, , , , , , , ,5,2,3
2460107024,3,0, , , , , , , ,4,3,1
2460107024,4,0, , , , , , , ,4,2,2
2460107027,1,0, , , , , , , ,6,2,4
2460107042,1,0, , , , , , , ,3,1,2
2460107057,1,0, , , , , , , ,6,4,2
2460107066,1,0, , , , , , , ,2,1,1
2460107073,1,0, , , , , , , ,2,2,0
2460107092,1,0, , , , , , , ,4,2,2
2460107107,1,0, , , , , , , ,4,2,2
2460107116,1,0, , , , , , , ,3,2,1
2460107130,1,0, , , , , , , ,3,1,2
2460107140,1,0, , , , , , , ,4,1,3
2460107155,1,0, , , , , , , ,5,2,3
2460107163,1,0, , , , , , , ,1,1,0
2460107170,1,0, , , , , , , ,5,2,3
2460107174,1,0, , , , , , , ,1,0,1
2460107196,1,0, , , , , , , ,3,2,1
2460146006,1,0, , , , , , , ,7,5,2
2460146008,1,0, , , , , , , ,2,2,0
2460146021,1,0, , , , , , , ,3,1,2
2460146025,1,0, , , , , , , ,7,3,4
2460146036,1,0, , , , , , , ,4,3,1
2460146036,2,0, , , , , , , ,2,1,1
2460146040,1,0, , , , , , , ,3,3,0
2460146043,1,0, , , , , , , ,5,3,2
2460146059,1,0, , , , , , , ,1,0,1
2460146067,1,0, , , , , , , ,10,8,2
2460146074,1,0, , , , , , , ,4,2,2
2460146090,1,0, , , , , , , ,4,1,3
2460146090,2,0, , , , , , , ,5,3,2
2460146090,3,0, , , , , , , ,2,1,1
2460146117,1,0, , , , , , , ,5,2,3
2460146118,1,0, , , , , , , ,4,1,3
2460146129,1,0, , , , , , , ,4,2,2
2460146135,1,0, , , , , , , ,3,2,1
2460146140,1,0, , , , , , , ,5,3,2
2460146154,1,0, , , , , , , ,2,1,1
2460146164,1,0, , , , , , , ,3,1,2
2460191074,1,0, , , , , , , ,8,4,4
2460191075,1,0, , , , , , , ,4,3,1
2460191076,1,0, , , , , , , ,2,1,1
2460191077,1,0, , , , , , , ,6,3,3
2460191078,1,0, , , , , , , ,11,5,6
2460191087,1,0, , , , , , , ,6,5,1
2460191088,1,0, , , , , , , ,6,2,4
2460191089,1,0, , , , , , , ,1,0,1
2460191090,1,0, , , , , , , ,1,0,1
2460191091,1,0, , , , , , , ,6,4,2
2460191097,1,0, , , , , , , ,1,0,1
2460191098,1,0, , , , , , , ,3,2,1
2460191099,1,0, , , , , , , ,5,1,4
2460191100,1,0, , , , , , , ,5,3,2
2460191101,1,0, , , , , , , ,2,1,1
2460191177,1,0, , , , , , , ,6,2,4
2460191178,1,0, , , , , , , ,3,2,1
2460191179,1,0, , , , , , , ,5,2,3
2460191180,1,0, , , , , , , ,5,2,3
2460191190,1,0, , , , , , , ,4,2,2
2460242039,1,0, , , , , , , ,6,3,3
2460242040,1,0, , , , , , , ,2,1,1
2460242041,1,0, , , , , , , ,1,0,1
2460242043,1,0, , , , , , , ,6,3,3
2460242082,1,0, , , , , , , ,6,2,4
2460242083,1,0, , , , , , , ,6,3,3
2460242084,1,0, , , , , , , ,5,3,2
2460242085,1,0, , , , , , , ,4,3,1
2460242094,1,0, , , , , , , ,3,1,2
2460242103,1,0, , , , , , , ,1,1,0
2460242104,1,0, , , , , , , ,4,3,1
2460242106,1,0, , , , , , , ,6,4,2
2460242107,1,0, , , , , , , ,2,1,1
2460242135,1,0, , , , , , , ,12,8,4
2460242136,1,0, , , , , , , ,3,2,1
2460242137,1,0, , , , , , , ,2,1,1
2460242138,1,0, , , , , , , ,2,1,1
2460242139,1,0, , , , , , , ,5,3,2
2460242140,1,0, , , , , , , ,2,1,1
2460354040,1,0, , , , , , , ,3,1,2
2460354041,1,0, , , , , , , ,1,1,0
2460354042,1,0, , , , , , , ,4,2,2
2460354043,1,0, , , , , , , ,2,1,1
2460354043,2,0, , , , , , , ,3,2,1
2460354044,1,0, , , , , , , ,5,2,3
2460354061,1,0, , , , , , , ,3,1,2
2460354062,1,0, , , , , , , ,2,0,2
2460354063,1,0, , , , , , , ,5,3,2
2460354064,1,0, , , , , , , ,6,3,3
2460354065,1,0, , , , , , , ,4,1,3
2460354066,1,0, , , , , , , ,4,2,2
2460354067,1,0, , , , , , , ,6,3,3
2460354068,1,0, , , , , , , ,4,1,3
2460354069,1,0, , , , , , , ,4,2,2
2460354070,1,0, , , , , , , ,3,1,2
2460354162,1,0, , , , , , , ,4,1,3
2460354163,1,0, , , , , , , ,3,1,2
2460354164,1,0, , , , , , , ,3,2,1
2460354165,1,0, , , , , , , ,5,3,2
2460354166,1,0, , , , , , , ,7,4,3
2460362023,1,0, , , , , , , ,1,0,1
2460362024,1,0, , , , , , , ,2,1,1
2460362025,1,0, , , , , , , ,3,2,1
2460362062,1,0, , , , , , , ,5,3,2
2460362063,1,0, , , , , , , ,3,2,1
2460362123,1,0, , , , , , , ,4,3,1
2460362124,1,0, , , , , , , ,4,1,3
2460362126,1,0, , , , , , , ,6,2,4
2460362153,1,0, , , , , , , ,4,3,1
2460362154,1,0, , , , , , , ,2,2,0
2460362155,1,0, , , , , , , ,5,2,3
2460362156,1,0, , , , , , , ,6,4,2
2460362157,1,0, , , , , , , ,3,2,1
2460362173,1,0, , , , , , , ,4,2,2
2460362174,1,0, , , , , , , ,2,0,2
2460362175,1,0, , , , , , , ,3,1,2
2460362176,1,0, , , , , , , ,2,1,1
2460362177,1,0, , , , , , , ,5,2,3
2460374001,1,0, , , , , , , ,1,0,1
2460374002,1,0, , , , , , , ,5,4,1
2460374003,1,0, , , , , , , ,19,10,9
2460374004,1,0, , , , , , , ,6,5,1
2460374005,1,0, , , , , , , ,5,4,1
2460374117,1,0, , , , , , , ,2,1,1
2460374118,1,0, , , , , , , ,4,3,1
2460374119,1,0, , , , , , , ,3,1,2
2460374120,1,0, , , , , , , ,6,2,4
2460374127,1,0, , , , , , , ,7,3,4
2460374145,1,0, , , , , , , ,5,3,2
2460374147,1,0, , , , , , , ,2,1,1
2460374149,1,0, , , , , , , ,4,2,2
2460374150,1,0, , , , , , , ,6,3,3
2460374165,1,0, , , , , , , ,4,1,3
2460374166,1,0, , , , , , , ,3,1,2
2460374167,1,0, , , , , , , ,3,1,2
2460374168,1,0, , , , , , , ,5,3,2
2460374169,1,0, , , , , , , ,6,3,3
2460374220,1,0, , , , , , , ,2,1,1
2460374276,1,0, , , , , , , ,2,1,1
2460399033,1,0, , , , , , , ,1,1,0
2460399034,1,0, , , , , , , ,2,1,1
2460399035,1,0, , , , , , , ,2,1,1
2460399036,1,0, , , , , , , ,4,0,4
2460399037,1,0, , , , , , , ,2,0,2
2460399037,2,0, , , , , , , ,3,1,2
2460399054,1,0, , , , , , , ,3,2,1
2460399055,1,0, , , , , , , ,7,4,3
2460399056,1,0, , , , , , , ,4,1,3
2460399057,1,0, , , , , , , ,9,5,4
2460399058,1,0, , , , , , , ,4,2,2
2460399105,1,0, , , , , , , ,5,3,2
2460399106,1,0, , , , , , , ,4,2,2
2460399107,1,0, , , , , , , ,5,1,4
2460399108,1,0, , , , , , , ,5,2,3
2460399109,1,0, , , , , , , ,4,2,2
2460399115,1,0, , , , , , , ,4,2,2
2460399116,1,0, , , , , , , ,9,4,5
2460399117,1,0, , , , , , , ,5,2,3
2460399118,1,0, , , , , , , ,3,2,1
2460399119,1,0, , , , , , , ,6,3,3
2460455004,1,0, , , , , , , ,5,1,4
2460455014,1,0, , , , , , , ,6,2,4
2460455017,1,0, , , , , , , ,3,2,1
2460455023,1,0, , , , , , , ,3,2,1
2460455043,1,0, , , , , , , ,7,3,4
2460455093,1,0, , , , , , , ,2,1,1
2460455106,1,0, , , , , , , ,5,3,2
2460455110,1,0, , , , , , , ,3,2,1
2460455113,1,0, , , , , , , ,2,1,1
2460455144,1,0, , , , , , , ,3,1,2
2460455168,1,0, , , , , , , ,6,3,3
2460455183,1,0, , , , , , , ,4,2,2
2460455197,1,0, , , , , , , ,1,0,1
2460455197,2,0, , , , , , , ,2,1,1
2460455217,1,0, , , , , , , ,5,2,3
2460455239,1,0, , , , , , , ,5,3,2
2460455262,1,0, , , , , , , ,4,3,1
2460455265,1,0, , , , , , , ,3,2,1
2460497047,1,0, , , , , , , ,5,3,2
2460497048,1,0, , , , , , , ,2,0,2
2460497049,1,0, , , , , , , ,2,0,2
2460497050,1,0, , , , , , , ,4,2,2
2460497051,1,0, , , , , , , ,1,0,1
2460497053,1,0, , , , , , , ,6,2,4
2460497054,1,0, , , , , , , ,2,1,1
2460497055,1,0, , , , , , , ,7,4,3
2460497126,1,0, , , , , , , ,7,4,3
2460497127,1,0, , , , , , , ,4,3,1
2460497128,1,0, , , , , , , ,3,0,3
2460497129,1,0, , , , , , , ,4,3,1
2460497130,1,0, , , , , , , ,6,3,3
2460497175,1,0, , , , , , , ,2,1,1
2460497176,1,0, , , , , , , ,4,3,1
2460497177,1,0, , , , , , , ,4,3,1
2460497178,1,0, , , , , , , ,6,2,4
2460497179,1,0, , , , , , , ,6,2,4
2460497188,1,0, , , , , , , ,5,1,4
2460549038,1,0, , , , , , , ,3,2,1
2460549039,1,0, , , , , , , ,5,2,3
2460549040,1,0, , , , , , , ,4,2,2
2460549041,1,0, , , , , , , ,3,1,2
2460549043,1,0, , , , , , , ,2,0,2
2460549111,1,0, , , , , , , ,1,1,0
2460549112,1,0, , , , , , , ,1,0,1
2460549113,1,0, , , , , , , ,3,2,1
2460549114,1,0, , , , , , , ,6,3,3
